,id,handle,tweet
533,1254157708195794944,sydnets,"""...right-wing media outlets, powerful conservative activists and President Donald Trump have all championed the demonstrations and helped their organizers grow the movement ― giving relatively small and widely unpopular protests an outsized platform..""  https://t.co/s2ArYGfQzr"
534,1254157701887791105,Jeff__Charlot,"@AWorldOutOfMind Oh my Buddha, it's true.  The naming of Trump was intended to be an homage of sorts.
""The new species is named in honor of Donald J. Trump,...  The specific epithet is selected because of the resemblance of the scales on the frons (head) of the moth to Mr. Trump’s hairstyle."""
535,1254157686364688384,EnfieldforEU,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/Bgir27ossC #DumpTrump2020 #StopTheCoup #coronavirus #FBPE"
536,1254157660510842881,Capricorn_Films,"Debacle of Trump's coronavirus disinfectant comments could be tipping point

https://t.co/LMIdh7a4kw"
537,1254157638998396932,Porch_Frog,Donald Trump should not be spitballing Covod-19 cures to the nation on National TV. (Donald Trump's not right in the head.)
538,1254157619024916480,dfwautoclub,"US President Donald Trump limousine, motorcade and aircraft and Secret Service. Discipline! https://t.co/wxxKWCVyhW"
539,1254157604777066498,ParmeleeRoger,Donald Trump: Unfit. Unwell. Unacceptable. https://t.co/WBH8XqJcEW via @YouTube
540,1254157596963020803,mariobreskic,"@Whizmur @_amy1ou I just feel that Donald Trump might be an answer to the question of who should you do next, and I think your current style fits best with creating this social commentary like that imho"
541,1254157566411714562,cujobite,@SenSchumer Donald Trump is only focus on BLEACH!!!!!! https://t.co/6ms2SUNe6I
542,1254157564490760192,TraderPritam,@realDonaldTrump Repeat donald trump once again as a president to make America great and stronger around the globe.... Trump is need of America to save from enemy like China Iran etc
543,1254157554596233216,windsun33,"@cooperchip1 ""A nation with unmatched power, brazen ambition and aspirations through the arc of history to be humanity’s “shining city upon a hill” cannot come up with enough simple cotton swabs despite the wartime manufacturing and supply powers assumed by President Donald Trump."""
544,1254157552981549056,Premium_Steve,The United States of America under President Donald Trump is not a first-world nation. https://t.co/jJgKYFCSg7
545,1254157551693897729,SahiraJewel6219,"@anthonyzenkus @KathleenT_AZ @JoeBiden Wait a minute. So your calling my President Donald Trump a Rapist also. Congratulations, I will introduce you to The Millions of Trump, like myself. To how should I say... Expose your true self. WWG1WGA KAG2020"
546,1254157551438106631,ArenaCops,"😎😏 Today would be a(nother) perfect day for Trump to take the ejector seat out of White House forever, after his embarrassing tell-all disinfectant disaster!
Stop wondering, why GOP didn't kick you out earlier, Donald. They're as corrupt as you assumed.
America deserves better! https://t.co/5tWeWnOY8n"
547,1254157550846644229,BrightBot_,"If orange is the new black, does that mean Donald Trump is Obama?"
548,1254157547696721922,dylanmsmitty,"The sitting President, Donald Trump, will mourn the loss of Kim Jong Un but not say a word about the over 50,000 dead Americans. Fuck this guy, America. Donald Trump doesn’t give a fuck about you so don’t fucking vote for him. Okay?!"
549,1254157547616993283,aquariohs,Donald Trump told Americans that drinking bleach will cure the Corona Virus 🥴
550,1254157546488762368,SeanSeankirwan,"@williamhboney1 Can we caveat that with “...,unless your name is Donald Trump and currently occupy the whitehouse , then you can snort ajax and straddle a lamp post to your hearts content”"
551,1254157538918006784,buster_cult,"Don't ever forget that Donald Trump is a worthless idiot, and only cares about himself..... NOTHING OR NO ONE ELSE! https://t.co/Y9wADj9SvL"
552,1254157537600913408,InterstateJeez,“Let them drink bleach!” - Donald J Trump
553,1254157531582091265,ckjohnston1,@DonaldJTrumpJr @nytimes @JoeBiden Are you trying to sabotage your own father's campaign? https://t.co/3qDLAAHcKq
554,1254157526272278528,walidabouaichi,Donald Trump’s Debt to China | The New Yorker https://t.co/lyYMmlbQOP
555,1254157509146873864,jeffs4u2,"Well there you go millennials make your choice 🤔

Joe Biden or Donald Trump 😲

Then you wondered why mom, and dad couldn't make the difference that you blame them for 😁"
556,1254157500582150146,kaehvogel,"@mollymydear1111 @patriotmrsingh @LreMstr_Ramika @briantylercohen @realDonaldTrump @RealCandaceO @DonaldJTrumpJr @POTUS Ahhh yes, known medical expert Donald J ""a-brain"" Trump."
557,1254157494403784705,benj_fry,“Calling for the resignation of a president who muses about the use of household cleaning products to fight a deadly virus is not a partisan exercise or a futile plea for political sanity.” https://t.co/gNznY86mWk
558,1254157491535036420,gstuedler,Donald Trump Breaks Up With Piers Morgan | @crooksandliars https://t.co/WCRr14iiq0
559,1254157472777990144,studentmum36,"@joncoopertweets Is appears Donald Trump can commit crimes and get away with it. Rape, treason, murder. Would everyone please just vote him out"
560,1254157469313425408,heyjolly,"@MollyJongFast If Donald resigns on bullshit medical reasons in June 

1. He doesn’t get blamed for Republicans losses in November 

2. He gets pardoned 

3. They get to run on “he worked as hard as he could” sympathy message 

If Trump stays and they lose, there is NO PARDON for Donald Trump!"
561,1254157455766040577,dh_a_heller,"@agentmule @CatherineParr29 Greta Thunberg, Donald Trump and the Future of Capitalism
Jan 29, 2020 YANIS VAROUFAKIS
""Uncouth and disagreeable, Trumpism is nonetheless an honest manifestation of the historic moment when late capitalism pushed humanity PAST the point of no return. Trump urges us to carry on"" https://t.co/1pNgFeSUdo"
562,1254157452867706882,KaraAda82148072,Donald Trump can assist in the release of rapper A$AP Rocky 🗡️🗡️ https://t.co/at2kIfx30c
563,1254157452775501824,watereffec,"@Eric_thomas24 @TheOnly313Girl @LogisticsEnhan1 @BarackObama @JoeBiden His name is Donald Trump, THE world pandemic."
564,1254157448610537473,uncleDopey,Dong Dong just could be ridiculous! . Also Donald Trump was born in Pakistan
565,1254157444290351105,BeauCosso,Donald Trump Jr Knocks Crooked Hillary Clinton Off High Horse With Jeffrey Epstein Joke After She Mocked POTUS https://t.co/3iV9K1ya1v via @ThudNews
566,1254157420135354368,klassalle,Donald Trump's Surgeon General Jerome Adams throws up his hands - Palmer Report https://t.co/DYxGF7aw3z
567,1254157420101808133,tonyfel1963,Singer ⁦@richardmarx⁩ Talks Politics and Donald #Trump – Variety https://t.co/Blbp16eAty
568,1254157418872750081,HelenofPeel,Debacle of Trump's coronavirus disinfectant comments could be tipping point - The Guardian https://t.co/N9WnB4nBKd via @GoogleNews
569,1254157327978070017,KingofPopTweets,"Hillary couldn't stop Trump from stealing the election from her, but she has the power to have Trump &amp; Barr arrest Epstein &amp; poison him under their jurisdiction &amp; full watch. And they allowed her to do it.

Donald Trump Jr. knew what Barr &amp; his father did &amp; he's doing projection! https://t.co/ML0FZUudwO"
570,1254157308436807686,jhoech2,"@BillKristol It's now official: Donald Trump is our ""Quacksalver in Chief...."""
571,1254157292179767296,patrick99604300,DONALD TRUMP RAPS GODZILLA (FAST PART) https://t.co/l4aogRB1ML via @YouTube
572,1254157278883786754,jaydcarr,"@molly_knight @TXIndyGurl @realDonaldTrump Donald Trump cares about Donald Trump
 Everything and everybody else matters only to the extent that they affect Donald Trump."
573,1254157261016125447,jenniferhen70,"@realDonaldTrump We know, no worries we dont even watch them anymore fiction Tv. We are awake! FAKE NEWS !
Love you President Donald Trump! Thanks for keeping us safe!"
574,1254157258147205122,_KingAries,I hate Donald Trump with how he’s so arrogant and ignorant BUT I’d rather you Americans keep him in office than Biden’s ass😳 please make the right choice
575,1254157252765929473,DougBebb,"#PPCMMXX  Looks like Joe Biden started his groping career early in the 1980's.  Just a ""touchy-feely"" kind of guy.  While Donald Trump famously said, ""Grab them by them pussy."", it now appears that Trump plagiarized Biden who likely got there first.

https://t.co/auTuq3XGUW"
576,1254157249389494272,Vulvox,Trump's critics want to help arrange his travel plans. https://t.co/UKYoSIT09B via @HuffPostPol
577,1254157237397979138,der_alterino,@ScottPresler @realDonaldTrump @BuzzPatterson @Ted_Howze @dgvaladao @YoungKimCA @GregRaths @MichelleSteelCA @claudiatenney @WesleyHuntTX @gcforcongress Here's 9 people trying to hop on board the Donald Trump train. I bet they make great long-term decisions. #GOP
578,1254157235447459840,VenuGopalNM,"@jyotiyadaav Donald Trump is Indian because he came to India, Sonia Gandhi is Indian because she speaks Hindi in Italian accent. Akshay is Canadian because only foreigners can donate 45crs like. Sonia Gandhi is Indian miser inspite of being 4th richest political person."
579,1254157234508115968,Tony1_n_only,"The de facto General Manager of the Philadelphia #Eagles is held to a higher standard by Philly media than Donald Trump is by the national media. Good for Philly sports coverage, bad for being an American citizen"
580,1254157232557699074,AlexWeldon,"@Grumplestiltske @therobbiem @JuMosq @thatdes I meant the widespread use of EOs in general is not typically supported by ardent constitutionalists. But outside of actual orders, here's what I'm talking about: https://t.co/OkwSK50qyM"
581,1254157231567671296,vancesanders,Listen to Dr. Donald Trump. #BadMedicalAdviceIn5Words
582,1254157226853281792,ejg2,"Kim Jong Un was a fucking monster and I am glad he’s dead. No question about it. I don’t want to hear “bu-bu-but he was a *person*.” NOPE. Fuck him, and all dictators, forever, and that includes the fascist maniac Donald Trump. I can’t wait for that piece of shit’s grand finale."
583,1254157210378264576,strandedatsea,@cjocarroll @shashj @Sonic_Screwup And they're talking to Donald Trump???
584,1254157209640022016,SantiniAir78,"@emakunle @C8Luna @CNN Why do you keep insisting trump was talking about injecting UV light? He doesn't even know that is possible, he was clearly referring to injecting bleach disinfectant. That's what he said at the presser &amp; he confirmed that the next day
https://t.co/INxb94yzmF"
585,1254157200731316226,Jimmyin12D,"@realDonaldTrump I never said Corona virus was a hoax, I said Donald Trump and his presidency is a hoax..."
586,1254157200534233088,djmateo2,@real_defender @realDonaldTrump Donald J Trump cannot be trusted. Anyone with a brain already knows this.
587,1254157194787827712,MadesiaDanzy1,"Anybody that vote for this sick, pathetic, A hole Donald Trump in November is just as sick as him."
588,1254157191872802816,cutis85761465,"https://t.co/N7N1tVTF1u the mass media's underlying intentions...question leading appears to be pronounced, namely, to down the integrated planning &amp; executions of PT's interplay unto the c19 enemy...ask why the ""down"" in lieu of ""thumbs up""?"
589,1254157182934806530,joshmom1,"Rudy Giuliani may have said the dumbest thing yet uttered about the coronavirus

https://t.co/VJsxQ10M9B"
590,1254157177075511296,alanfike,@LilaFlw @matthewbeggs4 @DDuffy54 @rolypolyistaken @DebKimball7 @Airvooocht @DonaldJTrumpJr Oh it's Steve Bannon where you're getting all this horse shit?  I thought they didn't like each other now.  Guess you really can't trust a friend of Donald Trump.
591,1254157163758604296,bgraham2583,One of my FaceBook (FB) friend just marked himself safe from following Donald Trump’s medical advice today. I think that’s a legitimate FB status now.
592,1254157158641475584,humanbreathmint,@realDonaldTrump Free shots of Lysol for all those folks aptly named Donald Trump!
593,1254157155302690816,opinonhaver,"@acoates8 @Noahpinion How was mitt Romney “demonized”? Because the guy running against him in an election, an election where he courted and touted the endorsement of birther Donald Trump, said mean things about him? Because his past at Bain was pointed out? What great injustice was he subject to?"
594,1254157153872601088,oboroic,@bums01 How did it get to the lungs? Be careful how you laugh at Donald Trump 🤣
595,1254157142421983232,CmonMan187,@dccrue @MsPicklesP @ShelbyTalcott @DailyCaller @jaketapper You should ask the same thing about Donald Trump.. good talk little fella!
596,1254157129579212802,ZHaberman,"This is around the time the White House would be holding its daily briefing, but none was scheduled for today and there are talks about scaling them back. -@NBCNews  https://t.co/PjKZgN6y4F"
597,1254157127603683330,iwatchdateline,@FrogTechno @lisajane1212 @cenkuygur @realDonaldTrump @JohnBrennan I didn’t stutter. Those are crimes in and outside the office committed by DONALD TRUMP. I will also throw in tax evasion in the 80s and 90s.
598,1254157123568766977,MarcSafman,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/gp0sSG1Vyk
599,1254157117067583490,WarlockWoods,@BillsBirth @DonaldJTrumpJr @nytimes @JoeBiden We let Donald Trump beat Donald Trump... He made it so easy!
600,1254157090416926721,iam_trump,@Shelbycobra642 @iam_trump and I believe Donald J. Trump is the USA's greatest President of all time. https://t.co/2MMo381J5o
